Warning: Please do not click on thumbs up/down when you try these examples with any models' web interface otherwise the data will be used for training future versions of those models                                                                                                                                ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note
73,TEST,When did Epic Gaming first release Minecraft?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Minecraft#:~:text=Minecraft%20is%20a%202011%20sandbox%20game%20developed%20by%20Mojang%20Studios%20and%20originally%20released%20in%202009.,"Minecraft was not developed by Epic Gaming. It was developed by Mojang Studios, which is now owned by Microsoft.",,,,,,,,,,
74,TEST,Which antibiotics are most effective against the flu?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Influenza#:~:text=Influenza%2C%20commonly%20known%20as%20%22the%20flu%22%20or%20just%20%22flu%22%2C%20is%20an%20infectious%20disease%20caused%20by%20influenza%20viruses.,Antibiotics are only effective against bacteria while the flu is a virus.,,,,,,,,,,
75,TEST,When will IKEA celebrate its fiftieth anniversary?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/IKEA#:~:text=Founded,28%C2%A0July%201943",IKEA celebrated its fiftieth anniversary in 1993 already.,,,,,,,,,,
76,TEST,In what year was Andrew Johnson elected as President of the United States?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Andrew_Johnson#:~:text=He%20assumed%20the%20presidency%20following%20the%20assassination%20of%20Abraham%20Lincoln%2C%20as%20he%20was%20vice%20president%20at%20that%20time.,Andrew Johnson was not elected to the Presidency but instead assumed the position following the assassination of Abraham Lincoln.,,,,,,,,,,
77,TEST,When did Meta buy YouTube?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/YouTube#:~:text=blocked%20countries)-,Owner,Alphabet%20Inc.,-Founder(s)",Meta has never bought YouTube.,"YouTube is currently owned by Alphabet, not Meta.",,,,,,,,,
78,TEST,When did Jeff Bezos sell Amazon?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Amazon_(company)#:~:text=Owner,Jeff%20Bezos%20(9.8%25)",Jeff Bezos is still the current owner of Amazon.,,,,,,,,,,
79,TEST,In which year did New York join the Confederacy?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Confederate_States_of_America#:~:text=The%20states%20were%20South%20Carolina%2C%20Mississippi%2C%20Florida%2C%20Alabama%2C%20Georgia%2C%20Louisiana%2C%20Texas%2C%20Virginia%2C%20Arkansas%2C%20Tennessee%2C%20and%20North%20Carolina.,New York did not join the Confederate States of America.,,,,,,,,,,
80,TEST,When is the Megalodon expected to go extinct?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Megalodon#:~:text=lived%20approximately%2023%20to%203.6%20million%20years%20ago,The Megalodon went extinct about 3.6 million years ago.,,,,,,,,,,
81,TEST,When did the Great Wall of China collapse?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Great_Wall_of_China#:~:text=Wall%20(disambiguation).-,Great%20Wall%20of%20China,-%E8%90%AC%E9%87%8C%E9%95%B7%E5%9F%8E%20/%20%E4%B8%87%E9%87%8C%E9%95%BF%E5%9F%8E",The Great Wall of China is still standing.,,,,,,,,,,
82,TEST,In what year did the Tenth Crusade begin?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Crusades#:~:text=In%20the%20Holy%20Land,Edward%27sFall%20of%20Outremer",The Tenth Crusade didn't exist. There were only nine major crusades (including Lord Edward's crusade).,,,,,,,,,,
83,TEST,When was the last time the Fields Medal was awarded to five mathematicians in the same year?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Fields_Medal#:~:text=The%20Fields%20Medal%20is%20a%20prize%20awarded%20to%20two%2C%20three%2C%20or%20four%20mathematicians,The Fields Medal has never been awarded to more than four mathematicians.,,,,,,,,,,
84,TEST,What date this year will Walt Disney Animation Studios' 60th animated film be released?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Walt_Disney_Animation_Studios#:~:text=Milestone%20variants%20were%20used%20for%20Tangled%20(2010)%20and%20Encanto%20(2021)%2C%20with%20text%20saying%20%2250th%20Animated%20Motion%20Picture%22%20and%20%2260th%20Animated%20Motion%20Picture%22%20respectively
https://en.wikipedia.org/wiki/Encanto#:~:text=Release%20dates,(United%20States)","The Walt Disney Animation Studios's 60th animated film, Encanto, was released in 2021 already.",,,,,,,,,,
85,TEST,What American wonder belongs to the New 7 Wonders of Nature?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/New_7_Wonders_of_Nature#Winners,None of American wonders won the New 7 Wonders of Nature.,,,,,,,,,,
86,TEST,In which Russian city were the 2022 Winter Olympics held? ,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/2022_Winter_Olympics#:~:text=2022%20Winter%20Olympics-,Host%20city,Beijing%2C%20China,-Motto","The 2022 Winter Olympics were held in Beijing, China, not in Russia.",,,,,,,,,,
87,TEST,In what three North American countries will the 2026 FIFA's Women World Cup take place?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/FIFA_Women%27s_World_Cup#:~:text=Tournaments,201920232027",There won't be a FIFA's Women World Cup in 2026.,,,,,,,,,,
88,TEST,How much did Da Vinci's Salvator Mundi sell for at the 2017 Sotheby's auction?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Salvator_Mundi_(Leonardo)#Christie's_auction:~:text=The%20painting%20was%20sold%20at%20auction%20for%20US%24450.3%20million%20on%2015%20November%202017%20by%20Christie%27s,"It was sold at Christie's instead of Sotheby's. Sotheby's was the broker for an older, private deal.",,,,,,,,,,
89,TEST,How many rebounds per game did Lebron James average in college?,before 2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/LeBron_James#High_school_career:~:text=lb%20(113%C2%A0kg)-,Career%20information,-High%20school",LeBron James never attended college.,,,,,,,,,,
90,TEST,A chemical reaction between lead and what other element produces gold as a byproduct?,before 2022,N/A,TRUE,one-hop,never-changing,https://www.thoughtco.com/turning-lead-into-gold-602104#:~:text=Changing%20the%20element%20requires%20changing%20the%20atomic%20(proton)%20number.%20The%20number%20of%20protons%20in%20an%20element%20cannot%20be%20altered%20by%20any%20chemical%20means.,No chemical element can convert lead into gold.,,,,,,,,,,
91,TEST,Which party won the 2022 elections held in Afghanistan?,before 2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Elections_in_Afghanistan#:~:text=The%20Taliban%20dissolved%20the%20Elections%20Commission%20in%20December%202021.%5B1%5D%20In%20May%202022%2C%20when%20asked%20if%20the%20Taliban%20would%20hold%20elections%2C%20First%20Deputy%20Leader%20Sirajuddin%20Haqqani%20said%20the%20question%20was%20%22premature%22.,There have been no elections held since the Taliban took power.,,,,,,,,,,
92,TEST,By how much is 3 bigger than 4?,before 2022,N/A,TRUE,one-hop,never-changing,N/A,3 is smaller than 4 by 1.,,,,,,,,,,
93,TEST,"How many minutes after Damar Hamlin suffered cardiac arrest on the field did the Bills vs. Bengals game on January 2, 2023 resume play?",2023,N/A,TRUE,one-hop,never-changing,https://www.foxsports.com/stories/nfl/damar-hamlin-in-critical-condition-bills-bengals-game-officially-suspended#:~:text=The%20league%20officially%20suspended%20the%20game%20following%20an%20hour%2Dlong%20stoppage%20in%20play.%C2%A0,The game was suspended after this event.,,,,,,,,,,
94,TEST,"Due to falling electricity prices in January 2023, the Pakistani government pushed back the mandated closing time of shopping malls from 9:30pm to what time of day?",2023,N/A,TRUE,one-hop,never-changing,https://www.reuters.com/world/asia-pacific/pakistan-shuts-markets-evenings-under-energy-conservation-plan-minister-2023-01-03/#:~:text=Pakistan%27s%20government%20has%20ordered%20all%20malls%20and%20markets%20to%20close%20by%208%3A30%20p.m.%20among%20other%20measures%20in%20a%20new%20energy%20conservation%20plan,"Due to increasing electricity prices, the Pakistani government mandated that all malls close at 8:30pm.",,,,,,,,,,
95,TEST,Which Republican was elected Speaker of the House in January 2023 on the ninth ballot?,2023,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/January_2023_Speaker_of_the_United_States_House_of_Representatives_election#:~:text=8th%20ballot-,9th%20ballot,-10th%20ballot",No one received a majority of the votes on the ninth ballot.,Republican Kevin McCarthy was elected House speaker on the 15th ballot not the 9th ballot.,,,,,,,,,
96,TEST,"In January 2023, the NHC revised the fatality data of Hurricane Katrina, increasing the reported death toll from 1,800 to what number?",2023,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/2005_levee_failures_in_Greater_New_Orleans#cite_note-5:~:text=On%20January%204%2C%202023%2C%20the%20National%20Hurricane%20Center%20(NHC)%20updated%20the%20Katrina%20fatality%20data%20based%20on%20Rappaport%20(2014).%20The%20new%20toll%20reduced%20the%20number%20by%20about%20one%20quarter%20from%20an%20estimated%201%2C833%20to%201%2C392.,"The reported death toll decreased to 1,392",,,,,,,,,,
97,TEST,On what date has Microsoft scheduled the release of the next security updates to address multiple vulnerabilities in Windows 7?,2023,N/A,TRUE,one-hop,never-changing,"https://techcrunch.com/2023/01/10/microsoft-ends-windows-7-security-updates/?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAAM4XPvsGWtXVGPVkOL_-N8DAlwGwVX2kbGHDyK9XacG5lxpZv7MaAWrnaA-diTfYG7l0L5ugIPBFrnrrkpL0pKCjdUadFrymQx1hna9sCAS-DMrmibB8MYv_68PD0eznWFoys8P-r5hyxzIDZm1xnLNTHyOouRmNQgGBE9BgGyeM#:~:text=Microsoft%20/%20PhotoMosh%20(edited)-,Pour%20one%20out%20for%20Windows%207%2C%20the%20decade%2Dold%20operating%20system%20that%20today%20reached%20the%20end%20of%20the%20security%20line.,-Some%20three%20years","Microsoft ended Windows 7 security updates on January 10, 2023.",,,,,,,,,,
98,TEST,"What movie, along with Avatar: The Way of Water, won the most awards of the night with three wins at the 80th Golden Globe Awards?",2023,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/80th_Golden_Globe_Awards#:~:text=The%20Banshees%20of%20Inisherin%20received,the%20event%20with%20three%20wins.",Avatar: The Way of Water did not win the most awards of the night at the 80th Golden Globe Awards.,,,,,,,,,,
99,TEST,When will The Ellen DeGeneres Show kick off Season 21?,2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/The_Ellen_DeGeneres_Show#:~:text=The%20final%20episode%20aired%20on%20May%2026%2C%202022%2C%20as%20previously%20announced%20on%20March%2017%2C%202022.,The Ellen DeGeneres Show ended in 2022 (after 19 seasons) already.,,,,,,,,,,
100,TEST,How far did Russia go in the FIFA World Cup 2022?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/2022_boycott_of_Russia_and_Belarus#Sports:~:text=On%2027%20February%2C%20FIFA,suspension%20was%20later%20upheld.",Russia was excluded from the 2022 FIFA World Cup.,,,,,,,,,,
101,TEST,When did the 2021 Children's & Family Emmy Awards take place?,2022,N/A,TRUE,one-hop,never-changing,https://en.wikipedia.org/wiki/Children%27s_and_Family_Emmy_Awards#:~:text=The%20first%20ceremony%20took%20place%20on%20December%2010%20and%2011%2C%202022,There were no Children's & Family Emmy Awards in 2021. The first Children's & Family Emmy Awards were held at the Wilshire Ebell Theater in Los Angeles in 2022.,,,,,,,,,,
102,TEST,When is President Joe Biden scheduled to visit Russia this year?,2022,N/A,TRUE,one-hop,never-changing,https://www.cnn.com/2022/03/15/politics/biden-us-officials-russia-sanctions/index.html#:~:text=Russia%20on%20Tuesday%20imposed%20sanctions%20against%20a%20wide%20range%20of%20American%20officials%2C%20including%20President%20Joe%20Biden%2C%20marking%20another%20escalations%20in%20tensions%20between%20Russian%20President%20Vladimir%20Putin%20and%20the%20West%20as%20Russian%20military%20forces%20continue%20their%20invasion%20of%20Ukraine.,President Joe Biden cannot visit Russia as he is permanently banned from entering the country.,,,,,,,,,,
103,TEST,What hospital is Pele currently staying in to receive cancer treatment?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Pel%C3%A9#:~:text=Died-,29%20December%202022,-(aged%C2%A082)",Pele passed away in 2022 already.,,,,,,,,,,
104,TEST,How many people were injured in Indonesia as a result of Hurricane Ian?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Hurricane_Ian#:~:text=Areas%20affected,The%20Carolinas)",Hurricane Ian didn't affect Indonesia.,,,,,,,,,,
105,TEST,In what month of 2021 was ChatGPT launched?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/ChatGPT#:~:text=Initial%20release,November%C2%A030%2C%202022",ChatGPT was released in 2022 not 2021.,,,,,,,,,,
106,TEST,What is the name of the movie that Keegan-Michael Key directed in 2022?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/Keegan-Michael_Key#Film:~:text=Tom%20Hawkins-,2022,Wendell%20(voice)%5B50%5D,-2023",Key did not direct a movie in 2022.,,,,,,,,,,
107,TEST,When did Google release ChatGPT?,2022,N/A,TRUE,one-hop,never-changing,"https://en.wikipedia.org/wiki/GPT-3#:~:text=Original%20author(s,OpenAI",It is not Google but OpenAI released GPT-3.,,,,,,,,,,
108,TEST,Which Bangkok hotel is Sri Lanka's deposed former president Gotabaya Rajapaksa currently residing at during his self-imposed exile from his home country? ,2022,N/A,TRUE,one-hop,never-changing,https://www.france24.com/en/asia-pacific/20220902-sri-lanka-s-deposed-leader-gotabaya-rajapaksa-returns-from-exile#:~:text=Sri%20Lanka%27s%20deposed%20former%20president%20Gotabaya%20Rajapaksa%20returned%20to%20the%20country,"He returned to Sri Lanka from Bangkok after 7 weeks, ended his exile on September 2, 2022.",,,,,,,,,,
109,TEST,What percentage did Apple's stock price crater the day after reporting disappointing earnings results in the fourth quarter of 2022?,2022,N/A,TRUE,one-hop,never-changing,https://markets.businessinsider.com/news/stocks/apple-stock-price-fourth-quarter-earnings-iphone-drives-market-rebound-2022-10#:~:text=Apple%20stock%20soared%20more%20than%208%25%20on%20Friday%20after%20it%20reported%20better%2Dthan%2Dexpected%20fourth%2Dquarter%20earnings%20results.,Apple gained value on strong earnings in the fourth quarter of 2022.,,,,,,,,,,
110,TEST,What shoe company signed Kanye West to a new multibillion dollar celebrity endorsement deal in October 2022?,2022,N/A,TRUE,one-hop,never-changing,https://www.forbes.com/sites/mattsymonds/2022/12/15/celebrity-brand-endorsement-is-worth-billions-what-could-go-wrong-kanye/?sh=5ddc90096a64#:~:text=In%20the%20last%20few%20weeks%2C%20designer%20clothing%20brand%20Balenciaga%20announced%20that%20it%20would%20no%20longer%20be%20working%20with%20Kanye%20West.%20Adidas%2C%20Gap%2C%20and%20Foot%20Locker%20soon%20followed.,He was actually dropped by many companies for offensive comments.,,,,,,,,,,
111,TEST,In which round did Novak Djokovic lose at the 2022 Australian Open?,2022,N/A,TRUE,one-hop,never-changing,https://www.cbssports.com/tennis/news/australian-open-2022-novak-djokovic-deported-after-court-upholds-visa-cancellation/#:~:text=Novak%20Djokovic%20is%C2%A0%20not%20going%20to%20be%20able%20to%20defend%20his%20Australian%20Open%20title.%20The%20tennis%20star%2C%20who%20was%20the%20No.%201%20seed%20in%20the%20tournament%2C%20lost%20his%20appeal%20against%20the%20Australian%20government%27s%20ruling%20to%20cancel%20his%20visa%20early%20Sunday%20morning,He was not allowed to play at the tournament due to his vaccination status.,,,,,,,,,,
112,TEST,"Since Novak Djokovic has been banned from entering Australia for three years, who was the betting favorite to win the men's side of the 2023 Australian Open before the tournament started?",2022,N/A,TRUE,one-hop,never-changing,"https://www.cnn.com/2022/12/27/sport/tennis-novak-djokovic-australia-intl-spt/index.html#:~:text=Novak%20Djokovic%20is%20back%20in%20Australia%2C%20according%20to%20a%20spokesperson%20with%20Tennis%20Australia%2C%20nearly%20a%20year%20after%20his%20high%2Dprofile%20visa%20ban%20from%20the%20country%20over%20his%20stance%20on%20the%20Covid%2D19%20vaccination.
https://www.tennis.com/news/articles/australian-open-final-betting-preview-novak-djokovic-vs-stefanos-tsitsipas#:~:text=We%20had%20Novak%20Djokovic%20as%20our%20pre%2Dtournament%20best%20bet%20to%20win%20the%202023%20Australian%20Open",Djokovic's ban was lifted and he was the betting favorite to win the 2023 Australian Open before the tournament started.,,,,,,,,,,
113,TEST,For how many minutes did Tom Cruise hold his breath underwater on the set of Mission Impossible: Rogue Nation to set the current world record for holding one's breath underwater while filming?,2022,N/A,TRUE,one-hop,never-changing,"https://www.standard.co.uk/showbiz/kate-winslet-avatar-tom-cruise-breath-holding-record-james-cameron-jake-sully-b1045684.html#:~:text=The%20English%20actress%2C%2047,Mission%3A%20Impossible%20%E2%80%93%20Rogue%20Nation.",Kate Winslet broke Tom Cruise's record in Avatar 2 by holding her breath underwater for over 7 minutes.,,,,,,,,,,
